Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1992","1992","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1992","1992","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1993","1993","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1993","1993","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1994","1994","ha","3012","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","1994","1994","kg/ha","12502.3","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1994","1994","t","37657","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1995","1995","ha","2988","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","1995","1995","kg/ha","13680.7","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1995","1995","t","40878","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1996","1996","ha","3171","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","1996","1996","kg/ha","14079.8","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1996","1996","t","44647","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1997","1997","ha","3134","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","1997","1997","kg/ha","14500.3","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1997","1997","t","45444","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1998","1998","ha","3360","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","1998","1998","kg/ha","12144.6","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1998","1998","t","40806","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","1999","1999","ha","2855","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","1999","1999","kg/ha","14182.5","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","1999","1999","t","40491","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2000","2000","ha","2998","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2000","2000","kg/ha","15149.1","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2000","2000","t","45417","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2001","2001","ha","2660","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2001","2001","kg/ha","17075.2","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2001","2001","t","45420","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2002","2002","ha","3021","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2002","2002","kg/ha","16274.7","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2002","2002","t","49166","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2003","2003","ha","2791","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2003","2003","kg/ha","16103.2","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2003","2003","t","44944","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2004","2004","ha","2835","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2004","2004","kg/ha","17092.8","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2004","2004","t","48458","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2005","2005","ha","2756","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2005","2005","kg/ha","16134.6","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2005","2005","t","44467","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2006","2006","ha","2994","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2006","2006","kg/ha","18226.8","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2006","2006","t","54571","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2007","2007","ha","2895","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2007","2007","kg/ha","17886","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2007","2007","t","51780","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2008","2008","ha","3030","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2008","2008","kg/ha","16692.4","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2008","2008","t","50578","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2009","2009","ha","2619","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2009","2009","kg/ha","17212.5","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2009","2009","t","45077.68","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2010","2010","ha","1873","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2010","2010","kg/ha","17242.8","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2010","2010","t","32295.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2011","2011","ha","2418","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2011","2011","kg/ha","17755.3","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2011","2011","t","42933.24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2012","2012","ha","2451","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2012","2012","kg/ha","17998.5","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2012","2012","t","44120.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","01235","Pumpkins, squash and gourds","2013","2013","ha","2541","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5412","Yield","01235","Pumpkins, squash and gourds","2013","2013","kg/ha","18212.4","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","01235","Pumpkins, squash and gourds","2013","2013","t","46270.55","I","Value imputed by a receiving agency",""
