Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","-5.648814","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","-4.466309","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","-1.628296","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","-2.08805","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","-2.0904","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","-3.743894","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","-3.067479","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","-4.655577","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","-0.637501","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","1.610498","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","3.248605","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","4.124531","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","5.102088","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7009","September","6121","Value","%","3.829167","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7010","October","6121","Value","%","1.596102","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7011","November","6121","Value","%","1.804368","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2021","2021","23014","Food price inflation","7012","December","6121","Value","%","1.602932","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7001","January","6121","Value","%","6.575391","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7002","February","6121","Value","%","7.350068","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7003","March","6121","Value","%","9.608662","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7004","April","6121","Value","%","9.669465","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7005","May","6121","Value","%","8.066311","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7006","June","6121","Value","%","6.715941","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7007","July","6121","Value","%","4.586757","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7008","August","6121","Value","%","3.602759","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7009","September","6121","Value","%","4.90605","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7010","October","6121","Value","%","6.786223","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7011","November","6121","Value","%","6.250747","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2022","2022","23014","Food price inflation","7012","December","6121","Value","%","6.917984","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7001","January","6121","Value","%","4.15974","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7002","February","6121","Value","%","5.388509","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7003","March","6121","Value","%","2.934395","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7004","April","6121","Value","%","1.799238","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7005","May","6121","Value","%","2.172083","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7006","June","6121","Value","%","2.160783","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7007","July","6121","Value","%","4.053674","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7008","August","6121","Value","%","6.166823","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7009","September","6121","Value","%","5.850191","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7010","October","6121","Value","%","7.009005","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","9.596421","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","24.674462","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7001","January","6121","Value","%","33.075692","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7002","February","6121","Value","%","43.553721","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7003","March","6121","Value","%","51.395963","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7004","April","6121","Value","%","34.543576","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7005","May","6121","Value","%","36.40317","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7006","June","6121","Value","%","33.393065","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7007","July","6121","Value","%","30.803671","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7008","August","6121","Value","%","36.887463","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7009","September","6121","Value","%","78.346293","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7010","October","6121","Value","%","115.153749","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7011","November","6121","Value","%","121.011354","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2024","2024","23014","Food price inflation","7012","December","6121","Value","%","80.055747","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7001","January","6121","Value","%","21.855036","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7002","February","6121","Value","%","-12.264509","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7003","March","6121","Value","%","-2.166058","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7004","April","6121","Value","%","37.685089","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7005","May","6121","Value","%","75.991247","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7006","June","6121","Value","%","193.726612","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7007","July","6121","Value","%","211.884692","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2025","2025","23014","Food price inflation","7008","August","6121","Value","%","112.125712","E","Estimated value",""
